,Default,Run1,Run2,Run3,Run4,Run5,Run6,Run7,Run8,Run9
7Networks_LH_Cont_pCun_1,Cont,Cont,DorsAttn,Cont,DorsAttn,Cont,DorsAttn,Cont,Cont,Cont
7Networks_LH_Cont_pCun_2,Cont,DorsAttn,DorsAttn,DorsAttn,DorsAttn,DorsAttn,DorsAttn,DorsAttn,DorsAttn,DorsAttn
7Networks_LH_Default_PFC_1,Default,Default,Default,SalVentAttn,Default,Default,Limbic,Limbic,Limbic,Limbic
7Networks_LH_Default_PFC_10,Default,Default,Default,Default,Limbic,Default,Default,Default,Default,Default
7Networks_LH_Default_PFC_11,Default,Default,Default,Limbic,Cont,Cont,Default,Default,Default,Default
7Networks_LH_Default_PFC_12,Default,Default,Cont,SalVentAttn,Default,Default,Cont,Cont,Default,Cont
7Networks_LH_Default_PFC_13,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default
7Networks_LH_Default_PFC_14,Default,Default,Default,Limbic,Limbic,Default,Default,DorsAttn,Default,Default
7Networks_LH_Default_PFC_15,Default,Default,Default,Default,Limbic,Default,Default,Default,Default,Default
7Networks_LH_Default_PFC_16,Default,Cont,Limbic,Default,Limbic,Cont,Cont,Default,Cont,Cont
7Networks_LH_Default_PFC_17,Default,Default,Default,Default,Limbic,Default,Default,Default,Default,Default
7Networks_LH_Default_PFC_18,Default,Default,Default,Default,Limbic,Default,Default,Default,Default,Default
7Networks_LH_Default_PFC_19,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default
7Networks_LH_Default_PFC_2,Default,Default,Default,Limbic,Limbic,Limbic,Limbic,Limbic,Default,Limbic
7Networks_LH_Default_PFC_20,Default,Cont,Cont,Cont,DorsAttn,Cont,Cont,Default,Default,Cont
7Networks_LH_Default_PFC_21,Default,Default,Default,Default,Cont,Cont,Default,Default,Default,Default
7Networks_LH_Default_PFC_22,Default,Default,Default,Limbic,Limbic,Cont,Default,Default,Default,Default
7Networks_LH_Default_PFC_23,Default,Default,Default,Default,Limbic,Default,Default,Default,Default,Default
7Networks_LH_Default_PFC_24,Default,Cont,Cont,Default,DorsAttn,Cont,Cont,Default,Default,Cont
7Networks_LH_Default_PFC_3,Default,Default,Default,Limbic,SalVentAttn,Limbic,Limbic,SomMot,Limbic,Limbic
7Networks_LH_Default_PFC_4,Default,Default,Default,Limbic,Default,DorsAttn,Limbic,DorsAttn,Limbic,Limbic
7Networks_LH_Default_PFC_5,Default,Default,Default,Default,Limbic,Default,Limbic,Limbic,Default,Default
7Networks_LH_Default_PFC_6,Default,Cont,Cont,Cont,SalVentAttn,Cont,Cont,Cont,Cont,Cont
7Networks_LH_Default_PFC_7,Default,Default,Default,Default,Limbic,Default,Default,Default,Limbic,Default
7Networks_LH_Default_PFC_8,Default,Default,Limbic,SalVentAttn,Default,Default,Default,Default,Default,Cont
7Networks_LH_Default_PFC_9,Default,Default,Default,SalVentAttn,Default,Default,Default,Default,Default,Default
7Networks_LH_Default_Par_1,Default,SalVentAttn,DorsAttn,SalVentAttn,DorsAttn,DorsAttn,DorsAttn,DorsAttn,SalVentAttn,DorsAttn
7Networks_LH_Default_Par_2,Default,Default,Default,Default,Limbic,Default,Default,Default,Default,Default
7Networks_LH_Default_Par_3,Default,Default,Default,Limbic,Cont,Default,Default,DorsAttn,Default,Default
7Networks_LH_Default_Par_4,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default
7Networks_LH_Default_Par_5,Default,Default,Default,Default,Limbic,Default,Default,Default,Default,Default
7Networks_LH_Default_Par_6,Default,Default,Default,Default,Limbic,Default,Default,Default,Default,Default
7Networks_LH_Default_Par_7,Default,Default,Default,Default,Limbic,Default,Default,Default,Default,Default
7Networks_LH_Default_Temp_1,Default,Limbic,Default,Limbic,Limbic,Limbic,Limbic,Limbic,Limbic,Limbic
7Networks_LH_Default_Temp_10,Default,SalVentAttn,Limbic,DorsAttn,DorsAttn,DorsAttn,SalVentAttn,DorsAttn,SalVentAttn,Limbic
7Networks_LH_Default_Temp_2,Default,Default,Default,Limbic,Default,Default,Default,Default,Default,Default
7Networks_LH_Default_Temp_3,Default,Default,Default,Limbic,Cont,Default,Default,DorsAttn,Default,Default
7Networks_LH_Default_Temp_4,Default,Default,Default,Limbic,Default,Default,Default,SalVentAttn,Default,Default
7Networks_LH_Default_Temp_5,Default,Default,Limbic,SomMot,Limbic,SalVentAttn,Limbic,DorsAttn,Limbic,Limbic
7Networks_LH_Default_Temp_6,Default,Default,Default,Default,Limbic,Default,Default,Default,Limbic,Default
7Networks_LH_Default_Temp_7,Default,SalVentAttn,Limbic,SalVentAttn,Limbic,DorsAttn,Default,SalVentAttn,Default,Default
7Networks_LH_Default_Temp_8,Default,Default,Limbic,SomMot,Limbic,DorsAttn,Default,DorsAttn,Limbic,Limbic
7Networks_LH_Default_Temp_9,Default,SomMot,Limbic,SomMot,Limbic,DorsAttn,Default,DorsAttn,Limbic,Limbic
7Networks_LH_Default_pCunPCC_1,Default,Vis,Limbic,SomMot,Vis,DorsAttn,SomMot,DorsAttn,Limbic,Limbic
7Networks_LH_Default_pCunPCC_10,Default,Cont,Cont,Cont,Cont,Cont,Cont,Cont,Default,Cont
7Networks_LH_Default_pCunPCC_11,Default,Default,Limbic,Limbic,Limbic,DorsAttn,Default,Default,Default,Default
7Networks_LH_Default_pCunPCC_2,Default,DorsAttn,Limbic,DorsAttn,DorsAttn,DorsAttn,DorsAttn,DorsAttn,Limbic,Limbic
7Networks_LH_Default_pCunPCC_3,Default,Default,Limbic,Limbic,Default,DorsAttn,Default,DorsAttn,Limbic,Limbic
7Networks_LH_Default_pCunPCC_4,Default,Vis,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,Cont,Vis,Cont
7Networks_LH_Default_pCunPCC_5,Default,Cont,Vis,Cont,Cont,Cont,Cont,Cont,Cont,Cont
7Networks_LH_Default_pCunPCC_6,Default,Default,Default,Limbic,Default,Default,Default,Limbic,Default,Default
7Networks_LH_Default_pCunPCC_7,Default,Default,Default,Limbic,Limbic,DorsAttn,Default,Default,Default,Default
7Networks_LH_Default_pCunPCC_8,Default,Default,Default,Default,Default,SalVentAttn,Default,SalVentAttn,Default,Default
7Networks_LH_Default_pCunPCC_9,Default,SomMot,Limbic,SomMot,SalVentAttn,DorsAttn,Default,SomMot,Limbic,Limbic
7Networks_LH_DorsAttn_FEF_1,DorsAttn,DorsAttn,Limbic,SalVentAttn,SalVentAttn,SalVentAttn,DorsAttn,SalVentAttn,Default,Cont
7Networks_LH_DorsAttn_FEF_2,DorsAttn,DorsAttn,Limbic,DorsAttn,DorsAttn,SalVentAttn,DorsAttn,DorsAttn,DorsAttn,DorsAttn
7Networks_LH_DorsAttn_FEF_3,DorsAttn,DorsAttn,Limbic,DorsAttn,SalVentAttn,SalVentAttn,DorsAttn,DorsAttn,DorsAttn,SalVentAttn
7Networks_LH_DorsAttn_FEF_4,DorsAttn,DorsAttn,DorsAttn,Default,DorsAttn,Cont,DorsAttn,Default,DorsAttn,DorsAttn
7Networks_LH_DorsAttn_Post_1,DorsAttn,DorsAttn,Limbic,DorsAttn,DorsAttn,DorsAttn,DorsAttn,DorsAttn,SalVentAttn,Limbic
7Networks_LH_DorsAttn_Post_10,DorsAttn,DorsAttn,Limbic,DorsAttn,DorsAttn,DorsAttn,DorsAttn,DorsAttn,DorsAttn,Limbic
7Networks_LH_DorsAttn_Post_11,DorsAttn,DorsAttn,SomMot,DorsAttn,DorsAttn,SalVentAttn,DorsAttn,SomMot,DorsAttn,DorsAttn
7Networks_LH_DorsAttn_Post_12,DorsAttn,DorsAttn,SomMot,DorsAttn,DorsAttn,DorsAttn,DorsAttn,DorsAttn,DorsAttn,Limbic
7Networks_LH_DorsAttn_Post_13,DorsAttn,DorsAttn,DorsAttn,DorsAttn,DorsAttn,DorsAttn,DorsAttn,DorsAttn,DorsAttn,DorsAttn
7Networks_LH_DorsAttn_Post_14,DorsAttn,DorsAttn,SomMot,DorsAttn,DorsAttn,DorsAttn,DorsAttn,DorsAttn,DorsAttn,Limbic
7Networks_LH_DorsAttn_Post_15,DorsAttn,DorsAttn,SomMot,DorsAttn,DorsAttn,DorsAttn,SalVentAttn,DorsAttn,DorsAttn,Limbic
7Networks_LH_DorsAttn_Post_16,DorsAttn,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot
7Networks_LH_DorsAttn_Post_17,DorsAttn,DorsAttn,SomMot,SomMot,SomMot,SomMot,SalVentAttn,SomMot,SomMot,Limbic
7Networks_LH_DorsAttn_Post_2,DorsAttn,DorsAttn,Limbic,DorsAttn,DorsAttn,DorsAttn,DorsAttn,DorsAttn,DorsAttn,DorsAttn
7Networks_LH_DorsAttn_Post_3,DorsAttn,DorsAttn,Limbic,DorsAttn,DorsAttn,DorsAttn,DorsAttn,DorsAttn,DorsAttn,Limbic
7Networks_LH_DorsAttn_Post_4,DorsAttn,Default,Default,Limbic,Limbic,DorsAttn,Default,DorsAttn,Limbic,Default
7Networks_LH_DorsAttn_Post_5,DorsAttn,DorsAttn,DorsAttn,DorsAttn,DorsAttn,DorsAttn,DorsAttn,DorsAttn,DorsAttn,DorsAttn
7Networks_LH_DorsAttn_Post_6,DorsAttn,DorsAttn,SomMot,DorsAttn,DorsAttn,DorsAttn,DorsAttn,DorsAttn,DorsAttn,Limbic
7Networks_LH_DorsAttn_Post_7,DorsAttn,DorsAttn,DorsAttn,DorsAttn,DorsAttn,DorsAttn,DorsAttn,DorsAttn,DorsAttn,DorsAttn
7Networks_LH_DorsAttn_Post_8,DorsAttn,DorsAttn,SomMot,SomMot,SomMot,SalVentAttn,DorsAttn,SomMot,DorsAttn,SomMot
7Networks_LH_DorsAttn_Post_9,DorsAttn,DorsAttn,DorsAttn,DorsAttn,DorsAttn,DorsAttn,DorsAttn,DorsAttn,DorsAttn,DorsAttn
7Networks_LH_DorsAttn_PrCv_1,DorsAttn,DorsAttn,DorsAttn,DorsAttn,DorsAttn,SalVentAttn,DorsAttn,DorsAttn,DorsAttn,DorsAttn
7Networks_LH_DorsAttn_PrCv_2,DorsAttn,DorsAttn,DorsAttn,Cont,DorsAttn,SalVentAttn,DorsAttn,DorsAttn,SalVentAttn,SalVentAttn
7Networks_LH_Limbic_OFC_1,Limbic,Default,Default,Default,Limbic,Default,Limbic,Default,Default,Limbic
7Networks_LH_Limbic_OFC_2,Limbic,Default,Default,Limbic,Limbic,SalVentAttn,Limbic,Limbic,Limbic,Limbic
7Networks_LH_Limbic_OFC_3,Limbic,Default,Default,Default,Limbic,Default,Limbic,Default,Default,Default
7Networks_LH_Limbic_OFC_4,Limbic,Default,Default,Limbic,Default,Limbic,Limbic,Limbic,Limbic,Limbic
7Networks_LH_Limbic_OFC_5,Limbic,Default,SalVentAttn,SalVentAttn,Default,Limbic,Limbic,Limbic,Default,Default
7Networks_LH_Limbic_TempPole_1,Limbic,Limbic,SomMot,SomMot,Limbic,Limbic,Limbic,Limbic,Limbic,Default
7Networks_LH_Limbic_TempPole_2,Limbic,Limbic,SomMot,Limbic,Limbic,Limbic,Limbic,Limbic,Limbic,Vis
7Networks_LH_Limbic_TempPole_3,Limbic,Limbic,SalVentAttn,SomMot,Limbic,Limbic,Limbic,Limbic,Limbic,Default
7Networks_LH_Limbic_TempPole_4,Limbic,Limbic,Limbic,Limbic,Limbic,Default,Limbic,Limbic,SalVentAttn,Default
7Networks_LH_Limbic_TempPole_5,Limbic,Default,Limbic,Limbic,SalVentAttn,DorsAttn,Default,DorsAttn,Limbic,Limbic
7Networks_LH_Limbic_TempPole_6,Limbic,Limbic,Limbic,Limbic,Limbic,Limbic,Limbic,Limbic,Limbic,Limbic
7Networks_LH_Limbic_TempPole_7,Limbic,Limbic,Limbic,Limbic,Limbic,Limbic,Limbic,Limbic,Limbic,Limbic
7Networks_LH_Limbic_TempPole_8,Limbic,Default,SalVentAttn,Limbic,SomMot,SalVentAttn,SalVentAttn,Vis,Default,Default
7Networks_LH_SalVentAttn_FrOperIns_1,SalVentAttn,Limbic,Limbic,SomMot,Limbic,Limbic,Limbic,Limbic,Limbic,Limbic
7Networks_LH_SalVentAttn_FrOperIns_2,SalVentAttn,Limbic,SalVentAttn,SomMot,SalVentAttn,SalVentAttn,SomMot,SalVentAttn,SomMot,SalVentAttn
7Networks_LH_SalVentAttn_FrOperIns_3,SalVentAttn,SalVentAttn,Limbic,SalVentAttn,Limbic,SalVentAttn,Cont,Default,Cont,Cont
7Networks_LH_SalVentAttn_FrOperIns_4,SalVentAttn,SomMot,SalVentAttn,SomMot,SomMot,SalVentAttn,SomMot,SalVentAttn,SomMot,Limbic
7Networks_LH_SalVentAttn_FrOperIns_5,SalVentAttn,SomMot,SalVentAttn,SalVentAttn,Limbic,SalVentAttn,SalVentAttn,SalVentAttn,SomMot,SalVentAttn
7Networks_LH_SalVentAttn_FrOperIns_6,SalVentAttn,SomMot,SalVentAttn,SomMot,SalVentAttn,SomMot,SalVentAttn,SomMot,SomMot,SalVentAttn
7Networks_LH_SalVentAttn_FrOperIns_7,SalVentAttn,Default,Cont,SalVentAttn,Limbic,SalVentAttn,DorsAttn,Vis,Cont,SalVentAttn
7Networks_LH_SalVentAttn_FrOperIns_8,SalVentAttn,SomMot,SalVentAttn,SomMot,SalVentAttn,SalVentAttn,SomMot,SomMot,SomMot,SalVentAttn
7Networks_LH_SalVentAttn_FrOperIns_9,SalVentAttn,DorsAttn,Limbic,Cont,Limbic,SalVentAttn,DorsAttn,Cont,SalVentAttn,SalVentAttn
7Networks_LH_SalVentAttn_Med_1,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,Cont,Cont,Cont,SalVentAttn
7Networks_LH_SalVentAttn_Med_2,SalVentAttn,SomMot,SalVentAttn,SomMot,SalVentAttn,SomMot,SalVentAttn,SomMot,SomMot,SomMot
7Networks_LH_SalVentAttn_Med_3,SalVentAttn,SomMot,SomMot,SomMot,SomMot,SalVentAttn,SomMot,SomMot,SomMot,SomMot
7Networks_LH_SalVentAttn_Med_4,SalVentAttn,Cont,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SomMot,DorsAttn,Cont
7Networks_LH_SalVentAttn_Med_5,SalVentAttn,SomMot,SalVentAttn,SomMot,SomMot,SomMot,SalVentAttn,SomMot,SomMot,SomMot
7Networks_LH_SalVentAttn_Med_6,SalVentAttn,SomMot,Limbic,SomMot,SalVentAttn,DorsAttn,SalVentAttn,SomMot,Limbic,Limbic
7Networks_LH_SalVentAttn_Med_7,SalVentAttn,SomMot,SalVentAttn,SomMot,SalVentAttn,SomMot,SalVentAttn,SomMot,SomMot,SomMot
7Networks_LH_SalVentAttn_PFCl_1,SalVentAttn,SalVentAttn,Limbic,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,Cont,Cont,SalVentAttn
7Networks_LH_SalVentAttn_ParOper_1,SalVentAttn,SomMot,SalVentAttn,SomMot,SomMot,SomMot,SalVentAttn,SomMot,SomMot,SomMot
7Networks_LH_SalVentAttn_ParOper_2,SalVentAttn,SomMot,Limbic,SalVentAttn,Limbic,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn
7Networks_LH_SalVentAttn_ParOper_3,SalVentAttn,DorsAttn,SomMot,SomMot,SalVentAttn,SalVentAttn,SalVentAttn,DorsAttn,SalVentAttn,SalVentAttn
7Networks_LH_SalVentAttn_ParOper_4,SalVentAttn,SomMot,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn
7Networks_LH_SalVentAttn_TempOcc_1,SalVentAttn,DorsAttn,Limbic,SomMot,SalVentAttn,DorsAttn,SalVentAttn,DorsAttn,SalVentAttn,SalVentAttn
7Networks_LH_SomMot_1,SomMot,SomMot,SalVentAttn,SomMot,SomMot,SalVentAttn,SomMot,SomMot,SomMot,Limbic
7Networks_LH_SomMot_10,SomMot,DorsAttn,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot
7Networks_LH_SomMot_11,SomMot,SomMot,SomMot,SomMot,SomMot,SalVentAttn,SomMot,SomMot,SomMot,SomMot
7Networks_LH_SomMot_12,SomMot,SomMot,Limbic,SomMot,SalVentAttn,SalVentAttn,SomMot,SomMot,SomMot,SomMot
7Networks_LH_SomMot_13,SomMot,SomMot,Limbic,SomMot,SalVentAttn,SalVentAttn,SomMot,SomMot,SomMot,SomMot
7Networks_LH_SomMot_14,SomMot,SomMot,Limbic,SomMot,SalVentAttn,SalVentAttn,SomMot,SomMot,SomMot,SomMot
7Networks_LH_SomMot_15,SomMot,DorsAttn,SomMot,SomMot,SomMot,SalVentAttn,DorsAttn,SomMot,DorsAttn,SomMot
7Networks_LH_SomMot_16,SomMot,SomMot,Limbic,DorsAttn,SalVentAttn,SalVentAttn,SomMot,SomMot,SomMot,SomMot
7Networks_LH_SomMot_17,SomMot,SomMot,Limbic,SomMot,SalVentAttn,SalVentAttn,SomMot,SomMot,SomMot,SomMot
7Networks_LH_SomMot_18,SomMot,SomMot,Limbic,SomMot,SalVentAttn,SalVentAttn,SalVentAttn,SomMot,SomMot,SomMot
7Networks_LH_SomMot_19,SomMot,SomMot,Limbic,SomMot,SalVentAttn,SalVentAttn,SomMot,SomMot,SomMot,SomMot
7Networks_LH_SomMot_2,SomMot,SomMot,Limbic,SomMot,SalVentAttn,SalVentAttn,SomMot,SomMot,SomMot,SomMot
7Networks_LH_SomMot_20,SomMot,DorsAttn,SomMot,SomMot,Vis,SomMot,SomMot,SomMot,SomMot,DorsAttn
7Networks_LH_SomMot_21,SomMot,DorsAttn,SomMot,SomMot,Vis,SomMot,SomMot,SomMot,DorsAttn,SomMot
7Networks_LH_SomMot_22,SomMot,Default,SomMot,Vis,Vis,SomMot,DorsAttn,SomMot,DorsAttn,DorsAttn
7Networks_LH_SomMot_23,SomMot,SomMot,SalVentAttn,SomMot,SalVentAttn,SalVentAttn,SalVentAttn,SomMot,SomMot,SomMot
7Networks_LH_SomMot_24,SomMot,Default,Limbic,SomMot,SalVentAttn,SalVentAttn,Default,SomMot,SomMot,Limbic
7Networks_LH_SomMot_25,SomMot,SomMot,SalVentAttn,SomMot,SalVentAttn,SomMot,SalVentAttn,SomMot,SomMot,SomMot
7Networks_LH_SomMot_26,SomMot,Default,SomMot,SomMot,Vis,SomMot,SomMot,SomMot,DorsAttn,DorsAttn
7Networks_LH_SomMot_27,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,DorsAttn,SomMot
7Networks_LH_SomMot_28,SomMot,Default,SomMot,Vis,SalVentAttn,SomMot,SomMot,SomMot,DorsAttn,Limbic
7Networks_LH_SomMot_29,SomMot,DorsAttn,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,DorsAttn,SomMot
7Networks_LH_SomMot_3,SomMot,SomMot,SalVentAttn,SomMot,SomMot,SalVentAttn,SalVentAttn,SomMot,SomMot,SomMot
7Networks_LH_SomMot_30,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,DorsAttn,SomMot
7Networks_LH_SomMot_31,SomMot,SomMot,SalVentAttn,SomMot,SalVentAttn,SomMot,SalVentAttn,SomMot,SomMot,SomMot
7Networks_LH_SomMot_32,SomMot,SomMot,Limbic,SomMot,SalVentAttn,DorsAttn,SalVentAttn,SomMot,SomMot,Limbic
7Networks_LH_SomMot_33,SomMot,Cont,Limbic,Limbic,SalVentAttn,Default,Default,SomMot,Default,SomMot
7Networks_LH_SomMot_34,SomMot,SomMot,SalVentAttn,SomMot,SomMot,SomMot,SalVentAttn,SomMot,SomMot,SomMot
7Networks_LH_SomMot_35,SomMot,SomMot,SalVentAttn,SomMot,SalVentAttn,SomMot,SomMot,SomMot,SomMot,SomMot
7Networks_LH_SomMot_36,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot
7Networks_LH_SomMot_37,SomMot,Cont,Limbic,SomMot,SalVentAttn,Default,Default,SomMot,Default,Limbic
7Networks_LH_SomMot_4,SomMot,SomMot,SomMot,SomMot,SalVentAttn,SalVentAttn,SomMot,SomMot,SomMot,SomMot
7Networks_LH_SomMot_5,SomMot,SomMot,SalVentAttn,SomMot,SalVentAttn,SalVentAttn,SomMot,SomMot,SomMot,SomMot
7Networks_LH_SomMot_6,SomMot,SomMot,Limbic,SomMot,SalVentAttn,SalVentAttn,SomMot,SalVentAttn,SalVentAttn,SalVentAttn
7Networks_LH_SomMot_7,SomMot,SomMot,SalVentAttn,SomMot,SalVentAttn,SalVentAttn,SomMot,SomMot,SomMot,SomMot
7Networks_LH_SomMot_8,SomMot,SomMot,Limbic,SomMot,SalVentAttn,SalVentAttn,SomMot,SomMot,SomMot,SomMot
7Networks_LH_SomMot_9,SomMot,SomMot,SalVentAttn,SomMot,SomMot,SalVentAttn,SomMot,SomMot,SomMot,SomMot
7Networks_LH_Vis_1,Vis,DorsAttn,Limbic,DorsAttn,DorsAttn,DorsAttn,Default,DorsAttn,Vis,DorsAttn
7Networks_LH_Vis_10,Vis,Vis,Limbic,Vis,Vis,DorsAttn,Vis,DorsAttn,Vis,Limbic
7Networks_LH_Vis_11,Vis,Vis,Vis,Vis,Vis,Vis,Vis,Vis,Vis,Vis
7Networks_LH_Vis_12,Vis,Cont,Vis,Cont,Vis,Vis,Vis,Vis,Vis,Vis
7Networks_LH_Vis_13,Vis,Vis,Limbic,Vis,SalVentAttn,DorsAttn,SomMot,SomMot,Vis,Limbic
7Networks_LH_Vis_14,Vis,Vis,Vis,Vis,Vis,Vis,Vis,Vis,Vis,Vis
7Networks_LH_Vis_15,Vis,Vis,Vis,Cont,Vis,Vis,Vis,Vis,Vis,Vis
7Networks_LH_Vis_16,Vis,Vis,Vis,Vis,Vis,Vis,Vis,Vis,Vis,Vis
7Networks_LH_Vis_17,Vis,DorsAttn,Limbic,DorsAttn,SalVentAttn,DorsAttn,SalVentAttn,DorsAttn,Vis,SalVentAttn
7Networks_LH_Vis_18,Vis,Vis,Vis,Vis,Vis,Vis,Vis,Vis,Vis,Vis
7Networks_LH_Vis_19,Vis,Vis,Vis,Vis,Vis,Vis,Vis,Vis,Vis,Vis
7Networks_LH_Vis_2,Vis,Default,Limbic,SomMot,SomMot,DorsAttn,SomMot,DorsAttn,Limbic,Limbic
7Networks_LH_Vis_20,Vis,Vis,Limbic,SomMot,SalVentAttn,DorsAttn,SomMot,DorsAttn,Limbic,Limbic
7Networks_LH_Vis_21,Vis,Vis,Vis,Vis,Vis,Vis,Vis,Vis,Vis,Vis
7Networks_LH_Vis_22,Vis,Vis,Vis,Vis,Vis,Vis,Vis,Vis,Vis,Vis
7Networks_LH_Vis_23,Vis,DorsAttn,Limbic,DorsAttn,Vis,DorsAttn,DorsAttn,DorsAttn,DorsAttn,DorsAttn
7Networks_LH_Vis_24,Vis,Vis,Vis,Vis,Vis,Vis,Vis,DorsAttn,Vis,Vis
7Networks_LH_Vis_25,Vis,Vis,Vis,Vis,Vis,Vis,Vis,DorsAttn,Vis,Vis
7Networks_LH_Vis_26,Vis,Vis,Limbic,Vis,Vis,DorsAttn,SomMot,DorsAttn,Vis,Limbic
7Networks_LH_Vis_27,Vis,Vis,DorsAttn,Vis,Vis,Vis,Vis,DorsAttn,Vis,DorsAttn
7Networks_LH_Vis_28,Vis,DorsAttn,DorsAttn,DorsAttn,DorsAttn,DorsAttn,DorsAttn,DorsAttn,DorsAttn,DorsAttn
7Networks_LH_Vis_29,Vis,Vis,Limbic,Vis,Vis,Vis,Vis,DorsAttn,Vis,Limbic
7Networks_LH_Vis_3,Vis,Vis,Vis,Vis,Vis,Vis,Vis,Vis,Vis,Vis
7Networks_LH_Vis_30,Vis,Vis,Limbic,Vis,SalVentAttn,DorsAttn,SomMot,DorsAttn,Vis,Limbic
7Networks_LH_Vis_31,Vis,DorsAttn,DorsAttn,DorsAttn,DorsAttn,DorsAttn,DorsAttn,DorsAttn,DorsAttn,DorsAttn
7Networks_LH_Vis_4,Vis,Vis,Vis,Vis,Vis,DorsAttn,Vis,DorsAttn,Vis,Cont
7Networks_LH_Vis_5,Vis,Vis,Vis,Vis,Vis,Vis,Vis,Vis,Vis,Vis
7Networks_LH_Vis_6,Vis,Vis,Vis,Vis,Vis,Vis,Vis,Vis,Vis,Vis
7Networks_LH_Vis_7,Vis,Vis,Limbic,SomMot,Cont,DorsAttn,Default,SomMot,SalVentAttn,Limbic
7Networks_LH_Vis_8,Vis,DorsAttn,Vis,Vis,Vis,Vis,Vis,Vis,Vis,DorsAttn
7Networks_LH_Vis_9,Vis,Vis,Vis,Vis,Vis,Vis,Vis,Vis,Vis,Vis
7Networks_RH_Cont_Cing_1,Cont,Cont,Vis,Cont,SalVentAttn,Cont,Cont,Cont,Cont,Cont
7Networks_RH_Cont_Cing_2,Cont,SalVentAttn,DorsAttn,SomMot,Cont,Cont,Cont,Cont,Default,Cont
7Networks_RH_Cont_PFCl_1,Cont,Cont,Cont,Cont,Cont,Limbic,Cont,Cont,Cont,Cont
