,Default,Run1,Run2,Run3,Run4,Run5,Run6,Run7,Run8,Run9
7Networks_LH_Limbic_OFC_4,Limbic,Default,Default,Default,Default,Default,Limbic,Limbic,Limbic,Default
7Networks_LH_Limbic_OFC_5,Limbic,Cont,Cont,Cont,Limbic,Limbic,Limbic,Limbic,Default,Limbic
7Networks_LH_Limbic_TempPole_1,Limbic,Limbic,DorsAttn,Default,Default,Default,Limbic,SomMot,Vis,Limbic
7Networks_LH_Limbic_TempPole_2,Limbic,Limbic,DorsAttn,Cont,Cont,SomMot,SomMot,SomMot,Vis,SomMot
7Networks_LH_Limbic_TempPole_3,Limbic,Limbic,Cont,Cont,Limbic,Vis,SomMot,Default,SomMot,Cont
7Networks_LH_Limbic_TempPole_4,Limbic,DorsAttn,Cont,Default,Default,Limbic,Limbic,Limbic,Cont,Limbic
7Networks_LH_Limbic_TempPole_5,Limbic,Limbic,SalVentAttn,DorsAttn,SomMot,SalVentAttn,Cont,SomMot,SalVentAttn,SomMot
7Networks_LH_Limbic_TempPole_6,Limbic,Default,Default,Default,Limbic,Limbic,Default,Limbic,Default,Default
7Networks_LH_Limbic_TempPole_7,Limbic,Limbic,DorsAttn,Default,Default,Limbic,SomMot,SomMot,SomMot,Limbic
7Networks_LH_Limbic_TempPole_8,Limbic,Limbic,Default,Default,Limbic,Default,Limbic,Limbic,Limbic,Vis
7Networks_LH_SalVentAttn_FrOperIns_1,SalVentAttn,SalVentAttn,SomMot,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SomMot
7Networks_LH_SalVentAttn_FrOperIns_2,SalVentAttn,SalVentAttn,SomMot,SalVentAttn,SalVentAttn,SomMot,SalVentAttn,SalVentAttn,SalVentAttn,SomMot
7Networks_LH_SalVentAttn_FrOperIns_3,SalVentAttn,DorsAttn,DorsAttn,DorsAttn,Cont,DorsAttn,DorsAttn,DorsAttn,Cont,DorsAttn
7Networks_LH_SalVentAttn_FrOperIns_4,SalVentAttn,SalVentAttn,SomMot,SalVentAttn,SalVentAttn,SomMot,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn
7Networks_LH_SalVentAttn_FrOperIns_5,SalVentAttn,DorsAttn,DorsAttn,DorsAttn,Cont,DorsAttn,SalVentAttn,Cont,SalVentAttn,SalVentAttn
7Networks_LH_SalVentAttn_FrOperIns_6,SalVentAttn,SalVentAttn,SomMot,SalVentAttn,SalVentAttn,SomMot,SalVentAttn,SalVentAttn,SalVentAttn,SomMot
7Networks_LH_SalVentAttn_FrOperIns_7,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn
7Networks_LH_SalVentAttn_FrOperIns_8,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SomMot,SalVentAttn,SalVentAttn,SomMot,SalVentAttn
7Networks_LH_SalVentAttn_FrOperIns_9,SalVentAttn,DorsAttn,DorsAttn,DorsAttn,Cont,DorsAttn,DorsAttn,DorsAttn,Cont,SalVentAttn
7Networks_LH_SalVentAttn_Med_1,SalVentAttn,DorsAttn,DorsAttn,SomMot,SomMot,SalVentAttn,SomMot,SalVentAttn,SomMot,SalVentAttn
7Networks_LH_SalVentAttn_Med_2,SalVentAttn,SomMot,SalVentAttn,SalVentAttn,SomMot,SalVentAttn,SalVentAttn,SalVentAttn,SomMot,SalVentAttn
7Networks_LH_SalVentAttn_Med_3,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn
7Networks_LH_SalVentAttn_Med_4,SalVentAttn,DorsAttn,DorsAttn,DorsAttn,DorsAttn,SalVentAttn,SomMot,DorsAttn,SomMot,SalVentAttn
7Networks_LH_SalVentAttn_Med_5,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn
7Networks_LH_SalVentAttn_Med_6,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn
7Networks_LH_SalVentAttn_Med_7,SalVentAttn,SalVentAttn,SalVentAttn,SomMot,SomMot,SalVentAttn,SalVentAttn,SalVentAttn,SomMot,SalVentAttn
7Networks_LH_SalVentAttn_PFCl_1,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn
7Networks_LH_SalVentAttn_ParOper_1,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn
7Networks_LH_SalVentAttn_ParOper_2,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn
7Networks_LH_SalVentAttn_ParOper_3,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SomMot
7Networks_LH_SalVentAttn_ParOper_4,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn
7Networks_LH_SalVentAttn_TempOcc_1,SalVentAttn,Limbic,DorsAttn,DorsAttn,SalVentAttn,Cont,DorsAttn,SalVentAttn,SalVentAttn,DorsAttn
7Networks_LH_SomMot_1,SomMot,SalVentAttn,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,SalVentAttn,SomMot
7Networks_LH_SomMot_10,SomMot,SalVentAttn,SalVentAttn,Default,SalVentAttn,SalVentAttn,SomMot,SomMot,SomMot,SomMot
7Networks_LH_SomMot_11,SomMot,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SomMot,SalVentAttn,SomMot,SomMot,SomMot
7Networks_LH_SomMot_12,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot
7Networks_LH_SomMot_13,SomMot,SalVentAttn,Cont,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot
7Networks_LH_SomMot_14,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot
7Networks_LH_SomMot_15,SomMot,SalVentAttn,SalVentAttn,Cont,SalVentAttn,SalVentAttn,SomMot,SomMot,SomMot,SomMot
7Networks_LH_SomMot_16,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot
7Networks_LH_SomMot_17,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot
7Networks_LH_SomMot_18,SomMot,SomMot,SalVentAttn,SomMot,SalVentAttn,SalVentAttn,SomMot,SomMot,SomMot,SomMot
7Networks_LH_SomMot_19,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,SalVentAttn
7Networks_LH_SomMot_2,SomMot,SalVentAttn,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot
7Networks_LH_SomMot_20,SomMot,Limbic,SalVentAttn,Cont,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot
7Networks_LH_SomMot_21,SomMot,DorsAttn,DorsAttn,Cont,DorsAttn,DorsAttn,SomMot,SomMot,SomMot,SomMot
7Networks_LH_SomMot_22,SomMot,Limbic,SalVentAttn,Cont,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot
7Networks_LH_SomMot_23,SomMot,SomMot,Default,Vis,SomMot,SalVentAttn,DorsAttn,SomMot,Default,SomMot
7Networks_LH_SomMot_24,SomMot,SomMot,Default,SomMot,SomMot,SomMot,SomMot,Limbic,SomMot,SomMot
7Networks_LH_SomMot_25,SomMot,SomMot,SalVentAttn,SomMot,SomMot,SalVentAttn,SalVentAttn,SalVentAttn,SomMot,SalVentAttn
7Networks_LH_SomMot_26,SomMot,SomMot,SalVentAttn,Cont,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot
7Networks_LH_SomMot_27,SomMot,SomMot,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SomMot,SomMot,SalVentAttn,SomMot
7Networks_LH_SomMot_28,SomMot,SomMot,SalVentAttn,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot
7Networks_LH_SomMot_29,SomMot,SomMot,SalVentAttn,SomMot,SomMot,SalVentAttn,SomMot,SomMot,SomMot,SomMot
7Networks_LH_SomMot_3,SomMot,SalVentAttn,SalVentAttn,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot
7Networks_LH_SomMot_30,SomMot,SomMot,SalVentAttn,Limbic,SomMot,SalVentAttn,SomMot,SomMot,SomMot,SomMot
7Networks_LH_SomMot_31,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,SalVentAttn
7Networks_LH_SomMot_32,SomMot,SalVentAttn,SalVentAttn,DorsAttn,SomMot,SalVentAttn,DorsAttn,SomMot,SomMot,SomMot
7Networks_LH_SomMot_33,SomMot,SomMot,Limbic,Cont,Cont,Cont,Limbic,Limbic,Cont,Limbic
7Networks_LH_SomMot_34,SomMot,SomMot,SalVentAttn,SomMot,SomMot,SalVentAttn,SomMot,SomMot,SomMot,Cont
7Networks_LH_SomMot_35,SomMot,SomMot,SalVentAttn,SomMot,SomMot,SomMot,SomMot,SalVentAttn,SomMot,SalVentAttn
7Networks_LH_SomMot_36,SomMot,SomMot,SalVentAttn,SomMot,SalVentAttn,SalVentAttn,SomMot,SomMot,SomMot,SomMot
7Networks_LH_SomMot_37,SomMot,SomMot,SalVentAttn,Cont,SomMot,SomMot,SomMot,Limbic,Cont,DorsAttn
7Networks_LH_SomMot_4,SomMot,SalVentAttn,SomMot,SalVentAttn,SomMot,SomMot,SalVentAttn,SomMot,SomMot,SomMot
7Networks_LH_SomMot_5,SomMot,SomMot,Default,SomMot,SomMot,SalVentAttn,SalVentAttn,SomMot,SomMot,SomMot
7Networks_LH_SomMot_6,SomMot,SalVentAttn,SomMot,SalVentAttn,SomMot,SomMot,SomMot,SomMot,SalVentAttn,SomMot
7Networks_LH_SomMot_7,SomMot,SalVentAttn,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot
7Networks_LH_SomMot_8,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot
7Networks_LH_SomMot_9,SomMot,SalVentAttn,SomMot,SomMot,SomMot,SomMot,SalVentAttn,SomMot,SomMot,SomMot
7Networks_LH_Vis_1,Vis,Vis,Vis,Cont,DorsAttn,Cont,Vis,DorsAttn,Vis,Vis
7Networks_LH_Vis_10,Vis,Vis,Vis,Vis,Vis,Vis,Vis,Vis,Vis,Vis
7Networks_LH_Vis_11,Vis,Vis,Vis,Vis,Vis,Vis,Vis,Vis,Vis,Cont
7Networks_LH_Vis_12,Vis,Limbic,Default,Default,Vis,Vis,Vis,Default,SalVentAttn,Vis
7Networks_LH_Vis_13,Vis,Vis,Vis,Vis,Vis,Vis,Vis,Vis,Vis,Vis
7Networks_LH_Vis_14,Vis,Limbic,Vis,Default,Vis,Vis,Vis,Vis,Vis,Vis
7Networks_LH_Vis_15,Vis,Vis,Vis,Vis,Vis,Vis,Vis,Vis,Vis,Vis
7Networks_LH_Vis_16,Vis,Vis,Vis,Vis,Vis,Vis,Vis,Vis,Vis,Vis
7Networks_LH_Vis_17,Vis,Vis,Vis,Vis,Vis,Vis,Vis,Vis,Vis,Vis
7Networks_LH_Vis_18,Vis,Vis,Vis,Vis,Vis,Vis,Vis,Vis,Vis,Vis
7Networks_LH_Vis_19,Vis,Vis,Vis,Vis,Vis,Vis,Vis,Vis,Vis,Vis
7Networks_LH_Vis_2,Vis,Vis,DorsAttn,Vis,SalVentAttn,SalVentAttn,DorsAttn,DorsAttn,DorsAttn,DorsAttn
7Networks_LH_Vis_20,Vis,Vis,Default,SalVentAttn,Limbic,Default,Default,Limbic,Limbic,Vis
7Networks_LH_Vis_21,Vis,Vis,Vis,Vis,Vis,Vis,Vis,Vis,Vis,Vis
7Networks_LH_Vis_22,Vis,Vis,Vis,Vis,Vis,Vis,Vis,Vis,Vis,Vis
7Networks_LH_Vis_23,Vis,Vis,Vis,Vis,DorsAttn,Vis,Vis,DorsAttn,Vis,DorsAttn
7Networks_LH_Vis_24,Vis,Vis,Vis,Vis,Vis,Vis,Vis,Vis,Vis,Vis
7Networks_LH_Vis_25,Vis,Vis,Vis,Vis,Vis,Vis,Vis,Vis,Vis,Vis
7Networks_LH_Vis_26,Vis,Vis,Vis,Vis,Vis,Vis,Vis,Vis,Vis,Vis
7Networks_LH_Vis_27,Vis,Vis,Vis,Vis,DorsAttn,Vis,DorsAttn,Vis,Vis,DorsAttn
7Networks_LH_Vis_28,Vis,DorsAttn,DorsAttn,DorsAttn,DorsAttn,DorsAttn,DorsAttn,DorsAttn,DorsAttn,DorsAttn
7Networks_LH_Vis_29,Vis,Vis,Vis,Vis,Vis,Vis,Vis,Vis,Vis,Vis
7Networks_LH_Vis_3,Vis,Vis,Vis,Vis,DorsAttn,DorsAttn,Vis,DorsAttn,Vis,DorsAttn
7Networks_LH_Vis_30,Vis,Vis,Vis,Vis,Vis,Vis,SomMot,Vis,Vis,Vis
7Networks_LH_Vis_31,Vis,Vis,Vis,DorsAttn,DorsAttn,Vis,Vis,Vis,Vis,DorsAttn
7Networks_LH_Vis_4,Vis,Vis,Vis,Vis,Vis,Vis,Vis,Vis,Vis,DorsAttn
7Networks_LH_Vis_5,Vis,Vis,Vis,Vis,Vis,Vis,Vis,Vis,Vis,Vis
7Networks_LH_Vis_6,Vis,Limbic,Vis,Limbic,SomMot,Vis,Vis,Vis,Vis,Vis
7Networks_LH_Vis_7,Vis,Vis,SalVentAttn,Vis,Vis,Default,Vis,Vis,Vis,Vis
7Networks_LH_Vis_8,Vis,Limbic,Vis,Cont,Vis,Vis,Vis,Vis,Vis,Vis
