,Default,Run1,Run2,Run3,Run4,Run5,Run6,Run7,Run8,Run9
7Networks_LH_Default_PFC_6,Default,Limbic,Cont,Default,Default,Limbic,Default,Cont,Default,Default
7Networks_LH_Default_PFC_7,Default,Limbic,Default,Default,Default,Default,Default,Limbic,Cont,SalVentAttn
7Networks_LH_Default_PFC_8,Default,Limbic,Default,Default,Default,Limbic,Default,Limbic,Default,Default
7Networks_LH_Default_PFC_9,Default,Limbic,Default,Default,Default,Limbic,Default,Default,Limbic,Default
7Networks_LH_Default_Par_1,Default,Limbic,Cont,SalVentAttn,SalVentAttn,DorsAttn,DorsAttn,DorsAttn,Default,SomMot
7Networks_LH_Default_Par_2,Default,SalVentAttn,Default,SalVentAttn,SalVentAttn,DorsAttn,DorsAttn,DorsAttn,Default,Default
7Networks_LH_Default_Par_3,Default,Default,DorsAttn,Vis,Limbic,Vis,DorsAttn,DorsAttn,Cont,DorsAttn
7Networks_LH_Default_Par_4,Default,Limbic,Limbic,Default,Default,Default,Default,Default,Limbic,Default
7Networks_LH_Default_Par_5,Default,Limbic,Default,Default,Default,Default,Default,Default,Default,Default
7Networks_LH_Default_Par_6,Default,Limbic,Default,Default,Default,Default,Default,Default,Limbic,Default
7Networks_LH_Default_Par_7,Default,Limbic,Default,Default,Default,Default,Default,Default,Default,Default
7Networks_LH_Default_Temp_1,Default,Limbic,Limbic,Limbic,Default,Limbic,Limbic,Default,Limbic,Limbic
7Networks_LH_Default_Temp_10,Default,SalVentAttn,SomMot,SomMot,SalVentAttn,SomMot,SomMot,SomMot,SomMot,SomMot
7Networks_LH_Default_Temp_2,Default,Limbic,Limbic,Limbic,Default,Default,Default,Default,Default,Limbic
7Networks_LH_Default_Temp_3,Default,Limbic,Default,Cont,Default,Default,Default,Default,Limbic,Default
7Networks_LH_Default_Temp_4,Default,Limbic,Cont,Default,Default,Default,Default,Limbic,Default,Default
7Networks_LH_Default_Temp_5,Default,Default,SomMot,SomMot,SalVentAttn,DorsAttn,SomMot,SomMot,Limbic,Default
7Networks_LH_Default_Temp_6,Default,Limbic,Cont,Default,Default,Cont,Default,Limbic,Default,Default
7Networks_LH_Default_Temp_7,Default,Limbic,Cont,Default,Default,Default,Default,Default,Default,Default
7Networks_LH_Default_Temp_8,Default,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot
7Networks_LH_Default_Temp_9,Default,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot
7Networks_LH_Default_pCunPCC_1,Default,Vis,SomMot,Vis,Vis,Vis,Limbic,DorsAttn,Limbic,Default
7Networks_LH_Default_pCunPCC_10,Default,Cont,Cont,Cont,Cont,Cont,Cont,Cont,Cont,Cont
7Networks_LH_Default_pCunPCC_11,Default,Default,Default,SalVentAttn,Default,Default,Default,DorsAttn,Default,Default
7Networks_LH_Default_pCunPCC_2,Default,Vis,SomMot,Vis,Vis,DorsAttn,Limbic,DorsAttn,DorsAttn,SomMot
7Networks_LH_Default_pCunPCC_3,Default,Limbic,Limbic,Default,Default,Default,Default,Default,Limbic,Default
7Networks_LH_Default_pCunPCC_4,Default,Default,Vis,Default,Cont,Default,Cont,DorsAttn,SalVentAttn,SomMot
7Networks_LH_Default_pCunPCC_5,Default,Cont,Cont,Cont,Cont,Cont,Cont,Cont,SalVentAttn,DorsAttn
7Networks_LH_Default_pCunPCC_6,Default,Limbic,Limbic,Default,Default,Default,Default,Default,Limbic,Default
7Networks_LH_Default_pCunPCC_7,Default,Limbic,Limbic,Default,Default,Default,Default,Default,Default,Default
7Networks_LH_Default_pCunPCC_8,Default,Limbic,Cont,Default,Cont,Default,Default,Default,Limbic,Default
7Networks_LH_Default_pCunPCC_9,Default,Default,Limbic,Default,Limbic,Default,Default,Default,Default,Default
7Networks_LH_DorsAttn_FEF_1,DorsAttn,DorsAttn,SalVentAttn,SalVentAttn,SalVentAttn,DorsAttn,DorsAttn,SalVentAttn,SomMot,SalVentAttn
7Networks_LH_DorsAttn_FEF_2,DorsAttn,DorsAttn,DorsAttn,DorsAttn,DorsAttn,DorsAttn,DorsAttn,DorsAttn,DorsAttn,SomMot
7Networks_LH_DorsAttn_FEF_3,DorsAttn,DorsAttn,SalVentAttn,DorsAttn,DorsAttn,SalVentAttn,DorsAttn,SalVentAttn,DorsAttn,DorsAttn
7Networks_LH_DorsAttn_FEF_4,DorsAttn,Vis,SalVentAttn,SalVentAttn,SalVentAttn,DorsAttn,DorsAttn,DorsAttn,SalVentAttn,Default
7Networks_LH_DorsAttn_Post_1,DorsAttn,Default,DorsAttn,Vis,Limbic,Vis,DorsAttn,SomMot,DorsAttn,DorsAttn
7Networks_LH_DorsAttn_Post_10,DorsAttn,Vis,DorsAttn,SomMot,DorsAttn,Vis,DorsAttn,Vis,Vis,Vis
7Networks_LH_DorsAttn_Post_11,DorsAttn,DorsAttn,SalVentAttn,DorsAttn,DorsAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn
7Networks_LH_DorsAttn_Post_12,DorsAttn,Vis,DorsAttn,Vis,Vis,Vis,Vis,Vis,Vis,Vis
7Networks_LH_DorsAttn_Post_13,DorsAttn,DorsAttn,DorsAttn,DorsAttn,DorsAttn,SalVentAttn,DorsAttn,SalVentAttn,DorsAttn,DorsAttn
7Networks_LH_DorsAttn_Post_14,DorsAttn,DorsAttn,DorsAttn,DorsAttn,DorsAttn,DorsAttn,DorsAttn,SalVentAttn,DorsAttn,DorsAttn
7Networks_LH_DorsAttn_Post_15,DorsAttn,DorsAttn,SalVentAttn,SalVentAttn,DorsAttn,SalVentAttn,SalVentAttn,DorsAttn,SalVentAttn,DorsAttn
7Networks_LH_DorsAttn_Post_16,DorsAttn,DorsAttn,SalVentAttn,DorsAttn,DorsAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn
7Networks_LH_DorsAttn_Post_17,DorsAttn,DorsAttn,SomMot,SomMot,SomMot,SalVentAttn,SalVentAttn,SalVentAttn,DorsAttn,SomMot
7Networks_LH_DorsAttn_Post_2,DorsAttn,Default,DorsAttn,DorsAttn,Limbic,SomMot,DorsAttn,DorsAttn,DorsAttn,DorsAttn
7Networks_LH_DorsAttn_Post_3,DorsAttn,DorsAttn,DorsAttn,DorsAttn,DorsAttn,DorsAttn,DorsAttn,DorsAttn,DorsAttn,DorsAttn
7Networks_LH_DorsAttn_Post_4,DorsAttn,Vis,SomMot,Vis,SomMot,DorsAttn,Vis,Vis,DorsAttn,DorsAttn
7Networks_LH_DorsAttn_Post_5,DorsAttn,Vis,DorsAttn,Vis,Vis,DorsAttn,DorsAttn,Vis,Vis,Vis
7Networks_LH_DorsAttn_Post_6,DorsAttn,DorsAttn,DorsAttn,DorsAttn,DorsAttn,DorsAttn,DorsAttn,DorsAttn,DorsAttn,DorsAttn
7Networks_LH_DorsAttn_Post_7,DorsAttn,DorsAttn,DorsAttn,DorsAttn,DorsAttn,DorsAttn,DorsAttn,DorsAttn,DorsAttn,DorsAttn
7Networks_LH_DorsAttn_Post_8,DorsAttn,DorsAttn,SomMot,DorsAttn,DorsAttn,DorsAttn,DorsAttn,SalVentAttn,DorsAttn,DorsAttn
7Networks_LH_DorsAttn_Post_9,DorsAttn,DorsAttn,DorsAttn,DorsAttn,DorsAttn,DorsAttn,DorsAttn,DorsAttn,DorsAttn,DorsAttn
7Networks_LH_DorsAttn_PrCv_1,DorsAttn,DorsAttn,DorsAttn,DorsAttn,SalVentAttn,DorsAttn,DorsAttn,DorsAttn,DorsAttn,DorsAttn
7Networks_LH_DorsAttn_PrCv_2,DorsAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SomMot,SalVentAttn
7Networks_LH_Limbic_OFC_1,Limbic,Limbic,SomMot,Limbic,Cont,Cont,Vis,Cont,SomMot,Cont
7Networks_LH_Limbic_OFC_2,Limbic,Limbic,Default,Limbic,Limbic,Limbic,Limbic,DorsAttn,Limbic,SomMot
7Networks_LH_Limbic_OFC_3,Limbic,SalVentAttn,Limbic,SalVentAttn,SomMot,Cont,Default,Default,Vis,SomMot
7Networks_LH_Limbic_OFC_4,Limbic,Limbic,Limbic,Limbic,SomMot,Limbic,Limbic,Default,Limbic,Limbic
7Networks_LH_Limbic_OFC_5,Limbic,Limbic,Limbic,Limbic,Default,Limbic,Default,Default,Limbic,Default
7Networks_LH_Limbic_TempPole_1,Limbic,SomMot,DorsAttn,Limbic,Limbic,Default,Limbic,Cont,SomMot,Limbic
7Networks_LH_Limbic_TempPole_2,Limbic,Limbic,Cont,Limbic,Limbic,Default,Limbic,Limbic,Limbic,Default
7Networks_LH_Limbic_TempPole_3,Limbic,Limbic,DorsAttn,Limbic,Limbic,Limbic,Limbic,Limbic,SomMot,Limbic
7Networks_LH_Limbic_TempPole_4,Limbic,SomMot,DorsAttn,Limbic,Limbic,Default,Cont,Cont,SomMot,Limbic
7Networks_LH_Limbic_TempPole_5,Limbic,Default,DorsAttn,SalVentAttn,Limbic,SomMot,Limbic,SomMot,Limbic,SomMot
7Networks_LH_Limbic_TempPole_6,Limbic,Limbic,Limbic,Limbic,Default,Limbic,Limbic,Limbic,Limbic,Limbic
7Networks_LH_Limbic_TempPole_7,Limbic,Default,Limbic,Limbic,SalVentAttn,Limbic,Limbic,Limbic,Limbic,Limbic
7Networks_LH_Limbic_TempPole_8,Limbic,Default,SomMot,Limbic,Limbic,Default,Limbic,SomMot,Limbic,Default
7Networks_LH_SalVentAttn_FrOperIns_1,SalVentAttn,SomMot,SalVentAttn,SomMot,Vis,DorsAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn
7Networks_LH_SalVentAttn_FrOperIns_2,SalVentAttn,Default,DorsAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn
7Networks_LH_SalVentAttn_FrOperIns_3,SalVentAttn,Cont,Cont,Cont,SalVentAttn,SomMot,SalVentAttn,SalVentAttn,SomMot,SalVentAttn
7Networks_LH_SalVentAttn_FrOperIns_4,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn
7Networks_LH_SalVentAttn_FrOperIns_5,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn
7Networks_LH_SalVentAttn_FrOperIns_6,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn
7Networks_LH_SalVentAttn_FrOperIns_7,SalVentAttn,SalVentAttn,Cont,Cont,SalVentAttn,Cont,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn
7Networks_LH_SalVentAttn_FrOperIns_8,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn
7Networks_LH_SalVentAttn_FrOperIns_9,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn
7Networks_LH_SalVentAttn_Med_1,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SomMot,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn
7Networks_LH_SalVentAttn_Med_2,SalVentAttn,SalVentAttn,SalVentAttn,DorsAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn
7Networks_LH_SalVentAttn_Med_3,SalVentAttn,SalVentAttn,SalVentAttn,DorsAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn
7Networks_LH_SalVentAttn_Med_4,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn
7Networks_LH_SalVentAttn_Med_5,SalVentAttn,Vis,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn
7Networks_LH_SalVentAttn_Med_6,SalVentAttn,SomMot,SomMot,SalVentAttn,SomMot,SalVentAttn,DorsAttn,DorsAttn,SalVentAttn,SomMot
7Networks_LH_SalVentAttn_Med_7,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn
7Networks_LH_SalVentAttn_PFCl_1,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn
7Networks_LH_SalVentAttn_ParOper_1,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn
7Networks_LH_SalVentAttn_ParOper_2,SalVentAttn,SalVentAttn,Cont,SalVentAttn,SalVentAttn,SomMot,SalVentAttn,Limbic,SalVentAttn,SalVentAttn
7Networks_LH_SalVentAttn_ParOper_3,SalVentAttn,DorsAttn,SalVentAttn,DorsAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn
7Networks_LH_SalVentAttn_ParOper_4,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn
7Networks_LH_SalVentAttn_TempOcc_1,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn
7Networks_LH_SomMot_1,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,Default,SomMot
7Networks_LH_SomMot_10,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,SalVentAttn,SomMot
7Networks_LH_SomMot_11,SomMot,SalVentAttn,SomMot,DorsAttn,SomMot,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SomMot
7Networks_LH_SomMot_12,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot
7Networks_LH_SomMot_13,SomMot,SomMot,SomMot,DorsAttn,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot
7Networks_LH_SomMot_14,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot
7Networks_LH_SomMot_15,SomMot,DorsAttn,SomMot,DorsAttn,SomMot,SomMot,SalVentAttn,SalVentAttn,DorsAttn,SomMot
7Networks_LH_SomMot_16,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot
7Networks_LH_SomMot_17,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot
7Networks_LH_SomMot_18,SomMot,SomMot,SalVentAttn,SomMot,SalVentAttn,SalVentAttn,SomMot,SalVentAttn,SalVentAttn,SomMot
7Networks_LH_SomMot_19,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot
7Networks_LH_SomMot_2,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot
7Networks_LH_SomMot_20,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,SalVentAttn,SalVentAttn,SomMot
7Networks_LH_SomMot_21,SomMot,DorsAttn,SomMot,DorsAttn,DorsAttn,SomMot,SomMot,SalVentAttn,DorsAttn,DorsAttn
7Networks_LH_SomMot_22,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,SalVentAttn,SalVentAttn,SomMot
7Networks_LH_SomMot_23,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,SalVentAttn,SalVentAttn
7Networks_LH_SomMot_24,SomMot,DorsAttn,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,SalVentAttn,SomMot
7Networks_LH_SomMot_25,SomMot,SalVentAttn,SomMot,DorsAttn,SomMot,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SomMot
7Networks_LH_SomMot_26,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,SalVentAttn,SalVentAttn,SomMot
7Networks_LH_SomMot_27,SomMot,DorsAttn,SomMot,SomMot,SomMot,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn
7Networks_LH_SomMot_28,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,SalVentAttn,SomMot,SomMot
7Networks_LH_SomMot_29,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot
7Networks_LH_SomMot_3,SomMot,SalVentAttn,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,Default,SomMot
7Networks_LH_SomMot_30,SomMot,DorsAttn,SomMot,DorsAttn,DorsAttn,SalVentAttn,SalVentAttn,SalVentAttn,DorsAttn,SomMot
7Networks_LH_SomMot_31,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot
7Networks_LH_SomMot_32,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,Cont,SomMot
7Networks_LH_SomMot_33,SomMot,SomMot,SomMot,SomMot,SomMot,Vis,SomMot,SomMot,DorsAttn,SomMot
7Networks_LH_SomMot_34,SomMot,DorsAttn,SomMot,SomMot,SomMot,SalVentAttn,SalVentAttn,SalVentAttn,SomMot,SomMot
7Networks_LH_SomMot_35,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot
7Networks_LH_SomMot_36,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,DorsAttn,SomMot
7Networks_LH_SomMot_37,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,Cont,SomMot,DorsAttn,DorsAttn
7Networks_LH_SomMot_4,SomMot,SalVentAttn,SomMot,DorsAttn,SomMot,SomMot,SalVentAttn,SalVentAttn,SalVentAttn,SomMot
7Networks_LH_SomMot_5,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot
7Networks_LH_SomMot_6,SomMot,Cont,SomMot,SomMot,Vis,SomMot,SomMot,SomMot,SomMot,Default
7Networks_LH_SomMot_7,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot
7Networks_LH_SomMot_8,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot,SomMot
7Networks_LH_SomMot_9,SomMot,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn,SalVentAttn
7Networks_LH_Vis_1,Vis,Default,Vis,Vis,Limbic,Vis,Vis,Vis,Vis,Vis
7Networks_LH_Vis_10,Vis,Vis,SomMot,Vis,Vis,Vis,Vis,Vis,Vis,Vis
7Networks_LH_Vis_11,Vis,Vis,SomMot,Vis,Vis,Vis,Vis,Vis,Vis,Vis
7Networks_LH_Vis_12,Vis,Default,Vis,Vis,Limbic,SalVentAttn,Vis,Vis,Vis,Vis
7Networks_LH_Vis_13,Vis,Vis,SomMot,Vis,Vis,Vis,Vis,Vis,Vis,Vis
7Networks_LH_Vis_14,Vis,Default,Vis,Vis,Limbic,Vis,Vis,Vis,Vis,Vis
7Networks_LH_Vis_15,Vis,Default,Vis,Default,Limbic,Vis,Vis,Vis,Vis,Vis
7Networks_LH_Vis_16,Vis,Vis,SomMot,Vis,Vis,Vis,Vis,Vis,Vis,Vis
7Networks_LH_Vis_17,Vis,SalVentAttn,SomMot,Vis,SomMot,DorsAttn,SomMot,Vis,DorsAttn,DorsAttn
7Networks_LH_Vis_18,Vis,Vis,SomMot,Vis,Vis,Vis,Vis,Vis,Vis,Vis
7Networks_LH_Vis_19,Vis,Default,Vis,Vis,Limbic,Vis,Vis,Vis,Vis,Vis
7Networks_LH_Vis_2,Vis,Default,SomMot,Vis,Vis,Vis,Limbic,DorsAttn,Limbic,Limbic
7Networks_LH_Vis_20,Vis,Vis,SomMot,Vis,Vis,Vis,Vis,SomMot,Vis,Vis
7Networks_LH_Vis_21,Vis,Vis,SomMot,Vis,Vis,Vis,Vis,Vis,Vis,Vis
7Networks_LH_Vis_22,Vis,Vis,SomMot,Vis,Vis,Vis,Vis,Vis,Vis,Vis
7Networks_LH_Vis_23,Vis,Default,DorsAttn,Vis,Vis,Vis,Vis,Vis,Vis,Vis
7Networks_LH_Vis_24,Vis,Vis,Vis,Vis,Vis,Vis,Vis,Vis,Vis,Vis
7Networks_LH_Vis_25,Vis,Vis,SomMot,Vis,Vis,Vis,Vis,Vis,Vis,Vis
7Networks_LH_Vis_26,Vis,Vis,SomMot,Vis,Vis,Vis,Vis,Vis,Vis,Vis
7Networks_LH_Vis_27,Vis,Vis,DorsAttn,Vis,Vis,Vis,Vis,Vis,Vis,Vis
7Networks_LH_Vis_28,Vis,Vis,DorsAttn,Vis,Vis,Vis,DorsAttn,Vis,Vis,Vis
7Networks_LH_Vis_29,Vis,Vis,SomMot,Vis,Vis,Vis,Vis,Vis,Vis,Vis
7Networks_LH_Vis_3,Vis,Default,Vis,Vis,Limbic,Vis,Vis,Vis,Vis,Vis
7Networks_LH_Vis_30,Vis,Vis,SomMot,Vis,Vis,Vis,Vis,Vis,Vis,Vis
7Networks_LH_Vis_31,Vis,Vis,DorsAttn,Vis,Vis,Vis,Vis,Vis,Vis,Vis
7Networks_LH_Vis_4,Vis,Vis,SomMot,Vis,Vis,Vis,Vis,Vis,Vis,Vis
7Networks_LH_Vis_5,Vis,Default,Vis,Vis,Limbic,Vis,Vis,Vis,Vis,Vis
7Networks_LH_Vis_6,Vis,Default,Vis,Vis,Limbic,Vis,Vis,Vis,Vis,Vis
7Networks_LH_Vis_7,Vis,Vis,SomMot,Vis,Vis,Vis,Limbic,Vis,Vis,SomMot
7Networks_LH_Vis_8,Vis,Default,Vis,Vis,Limbic,Vis,Vis,Vis,Vis,Vis
7Networks_LH_Vis_9,Vis,Default,Vis,Vis,Limbic,Vis,Vis,Vis,Vis,Vis
